2019-09-28 20:05:01.363 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d2cc5c4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-28 22:55:41.698 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-09-28 22:55:41.731 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2019-09-28 22:55:41.872 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 4 endpoint(s) beneath base path '/actuator'
2019-09-28 22:55:41.973 febs [main] INFO  o.s.s.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2019-09-28 22:55:41.973 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2019-09-28 22:55:41.988 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9527"]
2019-09-28 22:55:42.023 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9527 (http) with context path ''
2019-09-28 22:55:42.032 febs [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='pret-user-169-254-225-91-9527', name='pret-user', tags=[version=1.0, author=wujinsong, secure=false], address='169.254.225.91', meta=null, port=9527, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://127.0.0.1:9527/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='600s', tlsSkipVerify=null, status='null'}, checks=null}
2019-09-28 22:55:42.039 febs [scheduling-1] INFO  com.pret.user.common.task.CacheTask - delete expired user
2019-09-28 22:55:42.042 febs [main] INFO  com.pret.user.PretUserApplication - Started PretUserApplication in 31.754 seconds (JVM running for 37.251)
2019-09-28 22:55:42.050 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - Redis连接中 ······
2019-09-28 22:55:42.065 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - 缓存初始化 ······
2019-09-28 22:55:42.065 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - 缓存用户数据 ······
2019-09-28 22:55:42.120 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar FROM t_user;
2019-09-28 22:55:42.139 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-09-28 22:55:42.242 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin';
2019-09-28 22:55:42.303 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 13 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'admin' and m.perms is not null and m.perms <> '';
2019-09-28 22:55:42.377 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='13' ;
2019-09-28 22:55:42.422 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'user' group by u.username;
2019-09-28 22:55:42.465 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 11 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'user';
2019-09-28 22:55:42.508 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 12 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'user' and m.perms is not null and m.perms <> '';
2019-09-28 22:55:42.548 febs [main] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 11 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='14' ;
2019-09-28 22:55:42.575 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -  __    ___   _      ___   _     ____ _____  ____ 
2019-09-28 22:55:42.576 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - / /`  / / \ | |\/| | |_) | |   | |_   | |  | |_  
2019-09-28 22:55:42.576 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - \_\_, \_\_/ |_|  | |_|   |_|__ |_|__  |_|  |_|__ 
2019-09-28 22:55:42.576 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -                                                       
2019-09-28 22:55:42.576 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - FEBS 启动完毕，时间：2019-09-28T22:55:42.576
2019-09-28 22:55:42.672 febs [RMI TCP Connection(4)-169.254.225.91] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-09-28 22:55:42.672 febs [RMI TCP Connection(4)-169.254.225.91] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-09-28 22:55:42.684 febs [RMI TCP Connection(4)-169.254.225.91] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 12 ms
2019-09-28 22:55:42.723 febs [RMI TCP Connection(5)-169.254.225.91] INFO  p6spy - 2019-09-28 22:55:42 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:55:43.454 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 22:55:43 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:55:53.526 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 22:55:53 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:03.575 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 22:56:03 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:13.622 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 22:56:13 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:23.672 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 22:56:23 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:33.716 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 22:56:33 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:43.761 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 22:56:43 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:56:53.807 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 22:56:53 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:57:03.857 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 22:57:03 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:57:13.905 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 22:57:13 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:57:23.951 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 22:57:23 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:57:34.000 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 22:57:34 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 22:57:44.047 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 22:57:44 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:57:54.092 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 22:57:54 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 22:58:04.139 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 22:58:04 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:58:14.186 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 22:58:14 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:58:24.232 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 22:58:24 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:58:34.276 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 22:58:34 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:58:44.323 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 22:58:44 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:58:54.371 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 22:58:54 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:04.415 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 22:59:04 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:14.462 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 22:59:14 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:24.510 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 22:59:24 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:34.557 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 22:59:34 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:44.600 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 22:59:44 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 22:59:54.645 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 22:59:54 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:00:04.689 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 23:00:04 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 23:00:14.736 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 23:00:14 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:00:24.780 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 23:00:24 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:00:34.823 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 23:00:34 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:00:44.870 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 23:00:44 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:00:54.913 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 23:00:54 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:01:04.955 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 23:01:04 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:01:14.999 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 23:01:14 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:01:25.040 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 23:01:25 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:01:35.081 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 23:01:35 | 耗时 12 ms | SQL 语句：
select 1;
2019-09-28 23:01:45.125 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 23:01:45 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:01:55.170 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 23:01:55 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:05.215 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 23:02:05 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:15.260 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 23:02:15 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:25.311 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 23:02:25 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:35.358 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 23:02:35 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:45.406 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 23:02:45 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:02:55.453 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 23:02:55 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:05.501 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 23:03:05 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:15.546 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-09-28 23:03:15 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:25.589 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-09-28 23:03:25 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:35.637 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-09-28 23:03:35 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:45.681 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-09-28 23:03:45 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:03:55.727 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-09-28 23:03:55 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:05.775 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-09-28 23:04:05 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:15.822 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-09-28 23:04:15 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:25.868 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-09-28 23:04:25 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:35.909 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-09-28 23:04:35 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:45.960 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-09-28 23:04:45 | 耗时 11 ms | SQL 语句：
select 1;
2019-09-28 23:04:53.999 febs [Thread-72] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2019-09-28 23:04:54.000 febs [Thread-72] INFO  o.s.c.c.s.ConsulServiceRegistry - Deregistering service with consul: pret-user-169-254-225-91-9527
2019-09-28 23:04:54.003 febs [Thread-72] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'catalogWatchTaskScheduler'
2019-09-28 23:04:54.003 febs [Thread-72] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-09-28 23:04:54.020 febs [Thread-72] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'taskExecutor'
2019-09-28 23:04:54.020 febs [Thread-72] INFO  o.s.s.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-09-28 23:04:54.020 febs [Thread-72] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2019-09-28 23:04:54.020 febs [Thread-72] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2019-09-28 23:04:54.021 febs [Thread-72] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2019-09-28 23:04:54.021 febs [Thread-72] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-09-28 23:04:54.036 febs [Thread-72] INFO  c.b.d.d.DynamicRoutingDataSource - closing dynamicDatasource  ing....
2019-09-28 23:04:54.037 febs [Thread-72] INFO  com.zaxxer.hikari.HikariDataSource - primary - Shutdown initiated...
2019-09-28 23:04:54.043 febs [Thread-72] INFO  com.zaxxer.hikari.HikariDataSource - primary - Shutdown completed.
2019-09-28 23:08:09.832 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$27d4016] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-28 23:08:19.921 febs [main] INFO  com.pret.user.PretUserApplication - No active profile set, falling back to default profiles: default
2019-09-28 23:08:20.576 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-09-28 23:08:20.576 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-09-28 23:08:20.603 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22ms. Found 0 repository interfaces.
2019-09-28 23:08:20.612 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
